@relation spk4m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,HL-,U,H*,L*,LH-,HH-}

@data
8,16,NNS,9,SBJ,P2,yes,T1,R1,?,5,C,13,64,72,77,88,106,18,0.38,0.38,HL-
9,16,VBP,3,OBJ,?,?,R1,?,?,5,D,17,56,69,73,113,116,3,0.204,0.204,H*
10,16,IN,9,VC,?,?,R1,?,?,5,D,19,59,72,78,108,116,8,0.118,0.236,S
11,16,TO,11,OPRD,?,?,R1,?,?,5,D,7,59,63,66,97,105,8,0.108,0.108,U
12,16,VB,12,IM,?,?,R1,?,?,5,D,16,59,69,75,98,102,4,0.316,0.316,L*
13,16,PRP$,15,NMOD,?,?,R1,?,?,5,D,19,55,68,74,90,98,8,0.188,0.188,U
14,16,NNS,13,OBJ,?,?,R1,?,?,5,D,28,48,64,76,84,97,13,0.3,0.599,LL-
15,16,PRP,18,SBJ,?,?,SP1,?,?,5,Z,5,58,61,63,0,0,0,0.092,0.092,U
16,16,VBZ,0,ROOT,?,?,SP1,?,?,5,Z,20,47,60,67,0,0,0,0.469,0.469,LL-
1,11,IN,23,ADV,?,?,T1,?,?,3,A,13,58,65,71,110,115,5,0.115,0.115,U
2,11,PRP,17,SBJ,?,?,T1,?,?,3,A,11,64,72,75,125,140,15,0.11,0.11,U
3,11,VBP,15,SUB,?,?,T1,?,?,3,A,6,72,76,78,138,143,5,0.107,0.107,L*+H
4,11,WRB,20,MNR,?,?,T1,?,?,3,A,7,71,74,77,140,151,11,0.102,0.102,S
5,11,TO,17,OBJ,?,?,T1,?,?,3,A,2,70,72,72,124,125,1,0.06,0.06,U
6,11,VB,19,IM,?,?,T1,?,?,3,A,18,61,74,79,94,126,32,0.48,0.48,H*
7,11,PRP,23,SBJ,?,?,R1,T1,?,3,A,14,59,66,73,206,209,3,0.235,0.235,U
8,11,DT,25,NMOD,?,?,R1,R1,?,3,B,21,52,68,73,92,117,25,0.219,0.219,U
9,11,NN,23,PRD,?,?,R1,R1,?,3,B,32,44,60,76,79,115,36,0.324,0.647,L*
10,11,PRP,29,SBJ,?,?,SP1,T1,?,3,B,5,59,63,64,0,0,0,0.07,0.07,U
11,11,VBZ,6,OBJ,?,?,SP1,R1,?,3,Z,25,43,60,68,136,299,164,0.471,0.471,LL-
1,11,IN,14,ADV,?,?,SP1,?,?,3,A,24,56,71,80,124,130,6,0.323,0.323,H*
2,11,DT,1,PMOD,?,?,SP1,?,?,3,A,36,44,68,80,121,130,9,0.33,0.33,U
3,11,PRP,5,SBJ,?,?,SP2,T1,?,3,B,20,49,63,69,94,98,4,0.118,0.118,U
4,11,VBZ,0,ROOT,?,?,SP2,R1,?,3,B,30,43,58,73,80,280,200,0.844,0.844,LL-
5,11,RB,9,ADV,?,?,R1,T1,?,3,Z,31,45,69,77,124,138,14,0.139,0.279,H*
6,11,TO,5,PRP,?,?,R1,T1,?,3,Z,7,66,69,73,125,140,15,0.097,0.097,U
7,11,VB,9,IM,?,?,R1,T1,?,3,Z,23,53,70,76,115,132,17,0.241,0.241,S
8,11,NN,10,OBJ,?,?,R1,T1,?,3,Z,31,48,66,79,107,121,14,0.415,0.415,H*
9,11,PRP,14,SBJ,?,?,R1,R1,T1,3,Z,19,51,64,71,100,105,5,0.118,0.118,U
10,11,VBP,5,OBJ,?,?,R1,R1,R1,3,Z,6,70,74,76,101,111,9,0.143,0.143,H*
11,11,NN,14,OBJ,?,?,R1,R1,R1,3,Z,26,47,63,73,80,105,25,0.275,0.825,HL-
1,18,NNP,4,NAME,?,?,SP1,T1,?,3,A,22,55,69,77,134,299,165,0.223,0.445,L*+H
2,18,CC,4,NAME,?,?,SP1,T1,?,3,A,4,72,75,76,132,140,7,0.079,0.079,U
3,18,NNP,4,NAME,?,?,SP1,T1,?,3,A,16,62,72,79,116,143,27,0.188,0.563,S
4,18,NNS,6,SBJ,?,?,SP1,T1,?,3,A,26,55,72,81,112,128,15,0.192,0.576,S
5,18,NNP,4,POSTHON,?,?,SP1,T1,?,3,A,20,53,66,74,99,120,21,0.077,0.387,LH-
6,18,VBD,0,ROOT,?,?,SP1,R1,?,3,A,26,51,70,77,116,128,12,0.242,0.242,S
7,18,PRP,8,SBJ,?,?,T1,?,?,3,B,4,69,70,72,112,116,4,0.085,0.085,U
8,18,VBD,6,OBJ,?,?,R1,?,?,3,Z,30,43,65,73,101,120,19,0.118,0.354,S
9,18,CD,10,NMOD,?,?,R1,?,?,3,Z,33,44,67,78,137,153,16,0.314,0.314,H*
10,18,NNS,8,OBJ,?,?,R1,?,?,3,Z,20,57,70,77,102,142,40,0.272,0.544,S
11,18,VBG,10,APPO,?,?,R1,?,?,3,Z,13,62,71,75,104,121,17,0.122,0.367,S
12,18,CD,12,DEP,?,?,R1,?,?,3,Z,16,60,71,76,105,129,24,0.28,0.56,H*
13,18,CD,12,DEP,?,?,R1,?,?,3,Z,24,51,71,75,91,110,19,0.192,0.384,S
14,18,$,11,OBJ,?,?,R1,?,?,3,Z,3,52,53,54,0,0,0,0.004,0.008,S
15,18,TO,11,OPRD,?,?,R1,?,?,3,Z,14,57,64,71,89,110,21,0.168,0.168,U
16,18,VB,15,IM,?,?,R1,?,?,3,Z,18,56,66,74,87,108,21,0.216,0.216,S
17,18,NN,20,NMOD,?,?,R1,?,?,3,Z,23,53,69,76,85,119,34,0.266,0.799,L*+H
18,18,NNS,16,OBJ,?,?,R1,?,?,3,Z,23,49,62,72,36,85,49,0.177,0.709,LL-
1,11,NNS,2,NAME,?,?,SP1,T1,?,3,A,28,52,71,80,117,162,45,0.233,0.699,L*+H
2,11,NNP,3,SBJ,?,?,SP1,T1,?,3,A,25,53,73,78,107,159,53,0.138,0.414,S
3,11,VBD,0,ROOT,?,?,SP1,R1,?,3,A,10,66,72,76,105,111,6,0.288,0.288,S
4,11,NN,7,NMOD,?,?,T1,?,?,3,B,16,61,72,77,65,133,69,0.176,0.882,L*+H
5,11,NN,10,SBJ,?,?,T1,?,?,3,B,23,55,72,78,101,112,11,0.148,0.295,L*
6,11,IN,7,TMP,?,?,T1,?,?,3,B,6,70,72,76,101,109,8,0.14,0.14,U
7,11,NNP,8,PMOD,?,?,T1,?,?,3,B,21,54,69,76,92,286,193,0.238,0.476,S
8,11,VBD,3,OBJ,?,?,R1,?,?,3,Z,27,49,67,76,101,108,8,0.378,0.378,LL-
9,11,CD,12,NMOD,?,?,R1,?,?,3,Z,31,47,67,78,75,300,225,0.281,1.124,H*
10,11,IN,10,TMP,?,?,R1,?,?,3,Z,26,48,67,74,86,97,10,0.223,0.223,U
11,11,NNP,13,PMOD,?,?,R1,?,?,3,Z,20,51,64,71,92,117,25,0.219,0.437,LL-
1,17,DT,9,DEP,?,?,T1,?,?,2,A,25,52,68,78,111,269,158,0.251,0.251,L*+H
2,17,NNP,3,NMOD,?,?,T1,?,?,2,A,22,55,73,78,123,146,23,0.124,0.373,S
3,17,NNS,9,SBJ,?,?,T1,?,?,2,A,22,58,75,80,114,143,29,0.216,0.433,S
4,17,NNP,3,POSTHON,?,?,T1,?,?,2,A,29,50,69,80,99,132,33,0.173,0.691,S
5,17,CC,3,COORD,?,?,T1,?,?,2,A,9,62,69,71,101,104,3,0.15,0.15,U
6,17,NNP,7,NAME,?,?,T1,?,?,2,A,34,46,68,80,97,135,38,0.444,0.444,H*
7,17,NNP,5,CONJ,?,?,T1,?,?,2,A,23,57,73,80,97,125,28,0.225,0.45,S
8,17,NNP,7,POSTHON,?,?,T1,?,?,2,A,22,53,68,75,81,108,27,0.114,0.342,LH-
9,17,VBP,0,ROOT,?,?,R1,?,?,2,Z,7,65,68,72,97,109,11,0.132,0.132,S
10,17,VBN,9,VC,?,?,R1,?,?,2,Z,5,67,71,73,102,104,2,0.108,0.108,U
11,17,VBG,10,VC,?,?,R1,?,?,2,Z,14,62,71,77,103,119,16,0.159,0.318,L*+H
12,17,TO,11,OPRD,?,?,R1,?,?,2,Z,16,62,71,78,114,114,0,0.12,0.12,U
13,17,VB,12,IM,?,?,R1,?,?,2,Z,24,53,70,77,102,112,10,0.207,0.414,S
14,17,CD,15,NMOD,?,?,R1,?,?,2,Z,28,47,67,75,88,132,44,0.189,0.757,H*
15,17,NNS,13,OBJ,?,?,R1,?,?,2,Z,20,55,68,74,85,104,19,0.42,0.42,S
16,17,IN,16,NMOD,?,?,R1,?,?,2,Z,10,60,66,70,81,97,16,0.216,0.216,U
17,17,NNP,17,PMOD,?,?,R1,?,?,2,Z,21,54,66,75,76,99,23,0.288,0.576,HL-
1,9,DT,2,NMOD,?,?,T1,?,?,4,A,9,67,74,76,110,143,33,0.114,0.229,L*+H
2,9,NNS,4,SBJ,?,?,T1,?,?,4,A,14,66,73,79,103,143,39,0.199,0.597,S
3,9,RB,4,ADV,?,?,R1,?,?,4,B,18,59,72,76,106,135,29,0.152,0.455,H*
4,9,VBP,0,ROOT,?,?,R1,?,?,4,B,15,60,70,75,100,119,19,0.188,0.377,LL-
5,9,DT,7,NMOD,P2,yes,R1,T1,?,4,C,7,66,69,72,93,101,9,0.11,0.11,U
6,9,NN,7,NMOD,P2,yes,R1,T1,?,4,C,21,55,70,76,89,119,30,0.175,0.351,H*
7,9,NN,8,SBJ,P2,yes,R1,T1,?,4,C,6,69,72,75,94,103,8,0.226,0.226,S
8,9,VBZ,4,OBJ,P2,yes,R1,R1,?,4,Z,14,58,65,72,92,95,3,0.148,0.148,U
9,9,JJ,8,PRD,P2,yes,R1,R1,?,4,Z,20,49,64,70,84,102,17,0.138,0.415,LL-
1,12,PDT,3,NMOD,?,?,T1,?,?,2,A,27,52,67,79,137,165,28,0.281,0.281,H*
2,12,DT,3,NMOD,?,?,T1,?,?,2,A,17,57,69,74,140,165,25,0.109,0.109,U
3,12,NN,4,SBJ,?,?,T1,?,?,2,A,28,53,72,81,98,150,53,0.181,0.543,HL-
4,12,MD,0,ROOT,?,?,R1,?,?,2,Z,19,54,64,74,0,0,0,0.178,0.178,U
5,12,VB,4,VC,?,?,R1,?,?,2,Z,22,52,70,74,111,131,19,0.286,0.286,H*
6,12,NNP,8,NMOD,?,?,R1,?,?,2,Z,21,58,73,79,109,119,11,0.265,0.531,S
7,12,NNS,5,OBJ,?,?,R1,?,?,2,Z,22,56,67,79,98,121,23,0.402,0.402,S
8,12,IN,8,NMOD,?,?,R1,?,?,2,Z,16,56,67,72,106,107,1,0.124,0.124,U
9,12,VBG,9,PMOD,?,?,R1,?,?,2,Z,9,65,72,74,104,111,7,0.145,0.436,L*
10,12,JJ,16,DEP,?,?,R1,?,?,2,Z,20,54,68,74,98,124,25,0.142,0.568,HL-
11,12,CC,11,COORD,?,?,R1,?,?,2,Z,13,57,66,70,87,96,9,0.17,0.17,U
12,12,VBN,12,CONJ,?,?,R1,?,?,2,Z,19,54,66,74,72,281,208,0.215,0.645,LL-
1,13,NNP,2,SBJ,P2,no,T1,?,?,4,A,23,55,74,78,127,132,5,0.305,0.305,L*+H
2,13,MD,0,ROOT,P2,no,R1,?,?,4,B,2,75,76,77,125,133,9,0.094,0.094,U
3,13,VB,2,VC,P2,no,R1,?,?,4,B,5,69,73,74,102,125,23,0.21,0.21,S
4,13,CD,5,NMOD,P2,no,R1,?,?,4,B,18,60,70,78,101,156,55,0.196,0.782,H*
5,13,IN,5,NMOD,P2,no,R1,?,?,4,B,4,65,67,69,99,112,12,0.072,0.072,U
6,13,DT,8,NMOD,P2,no,R1,?,?,4,B,10,64,69,74,88,109,20,0.116,0.116,U
7,13,NN,6,PMOD,P2,no,R1,?,?,4,B,15,60,68,75,75,94,19,0.277,0.554,LL-
8,13,IN,3,ADV,P3,?,SP1,?,?,4,B,30,48,64,77,92,283,192,0.321,0.321,U
9,13,NNP,12,NAME,P3,?,T1,?,?,4,C,32,47,71,78,108,120,12,0.171,0.341,H*
10,13,NNP,13,SBJ,P3,?,T1,?,?,4,C,14,59,70,74,91,108,17,0.185,0.369,S
11,13,VBG,10,PMOD,P3,?,R1,?,?,4,Z,17,55,67,73,86,108,21,0.129,0.259,S
12,13,DT,15,NMOD,P3,?,R1,?,?,4,Z,2,67,68,69,81,89,9,0.107,0.107,U
13,13,NN,13,OBJ,P3,?,R1,?,?,4,Z,18,52,61,70,80,297,217,0.478,0.478,LL-
1,16,DT,8,NMOD,?,?,T1,?,?,3,A,10,61,67,71,118,119,1,0.077,0.077,U
2,16,JJ,8,NMOD,?,?,T1,?,?,3,A,27,54,72,81,108,161,52,0.156,0.782,L*+H
3,16,NNP,8,TITLE,?,?,T1,?,?,3,A,19,56,70,75,108,125,16,0.19,0.379,S
4,16,NNP,18,SBJ,?,?,T1,?,?,3,A,22,53,68,75,98,123,25,0.432,0.432,HL-
5,16,WP,11,SBJ,P2,yes,T1,T1,?,3,B,22,53,64,75,119,126,7,0.101,0.101,U
6,16,VBZ,8,NMOD,P2,yes,T1,R1,?,3,C,8,67,72,76,107,119,12,0.124,0.124,H*
7,16,DT,13,NMOD,P2,yes,T1,R1,?,3,C,20,53,66,74,95,116,21,0.113,0.113,U
8,16,NN,11,OBJ,P2,yes,T1,R1,?,3,C,23,56,72,79,113,133,20,0.204,0.409,S
9,16,IN,13,LOC,P2,yes,T1,R1,?,3,C,13,61,69,73,100,116,16,0.113,0.113,U
10,16,NN,16,NMOD,P2,yes,T1,R1,?,3,C,23,54,67,77,109,117,8,0.204,0.409,S
11,16,NN,14,PMOD,P2,yes,T1,R1,?,3,C,21,52,66,72,88,110,23,0.19,0.569,LL-
12,16,VBZ,0,ROOT,?,?,R1,?,?,3,Z,20,55,70,76,104,119,15,0.305,0.61,H*
13,16,NNP,21,NAME,?,?,R1,?,?,3,Z,18,57,70,75,96,108,12,0.195,0.391,S
14,16,NNP,21,NAME,?,?,R1,?,?,3,Z,7,64,69,71,85,101,15,0.243,0.243,S
15,16,NNP,23,NMOD,?,?,R1,?,?,3,Z,21,52,65,74,86,108,22,0.241,0.722,HL-
16,16,CD,18,OBJ,?,?,R1,?,?,3,Z,28,43,60,71,80,94,14,0.209,0.627,LL-
1,14,NNP,2,TITLE,?,?,T1,?,?,3,A,22,54,70,76,120,147,27,0.168,0.336,S
2,14,NNP,8,SBJ,?,?,T1,?,?,3,A,26,52,70,78,99,155,57,0.428,0.428,H*
3,14,DT,5,NMOD,?,?,SP1,T1,?,3,B,15,57,66,73,106,117,11,0.111,0.111,U
4,14,NN,6,SBJ,?,?,SP1,T1,?,3,B,22,55,69,77,93,105,13,0.106,0.317,S
5,14,VBD,2,NMOD,?,?,SP1,R1,?,3,B,16,59,70,75,93,98,4,0.344,0.344,LL-
6,14,MD,0,ROOT,?,?,R1,?,?,3,Z,16,58,69,74,101,109,8,0.145,0.145,U
7,14,VB,8,VC,?,?,R1,?,?,3,Z,18,56,69,74,104,137,33,0.166,0.333,S
8,14,DT,11,NMOD,?,?,R1,?,?,3,Z,3,72,73,75,110,124,14,0.122,0.122,U
9,14,NN,9,OBJ,?,?,R1,?,?,3,Z,13,65,72,78,93,126,33,0.401,0.401,H*
10,14,IN,11,NMOD,?,?,R1,?,?,3,Z,5,65,67,70,102,106,4,0.103,0.103,U
11,14,DT,16,NMOD,?,?,R1,?,?,3,Z,19,55,67,73,98,118,20,0.13,0.13,U
12,14,JJ,16,NMOD,?,?,R1,?,?,3,Z,17,57,68,74,94,119,25,0.155,0.31,S
13,14,NN,16,NMOD,?,?,R1,?,?,3,Z,20,52,66,72,88,98,10,0.141,0.424,S
14,14,NN,12,PMOD,?,?,R1,?,?,3,Z,24,44,60,68,0,0,0,0.398,0.398,LL-
1,12,DT,2,NMOD,?,?,T1,?,?,3,A,15,56,65,71,103,113,10,0.155,0.155,U
2,12,NNS,4,SBJ,?,?,T1,?,?,3,A,17,60,72,77,118,149,31,0.364,0.364,L*+H
3,12,RB,4,ADV,?,?,R1,?,?,3,B,10,67,73,77,127,147,21,0.159,0.319,S
4,12,VBD,15,OBJ,?,?,R1,?,?,3,B,24,54,66,78,104,120,16,0.417,0.417,S
5,12,NN,6,NMOD,?,?,R1,?,?,3,B,11,68,74,79,111,123,13,0.141,0.282,L*+H
6,12,NN,4,OBJ,?,?,R1,?,?,3,B,11,62,69,74,102,114,11,0.139,0.417,S
7,12,IN,6,NMOD,?,?,R1,?,?,3,B,10,61,67,70,100,104,4,0.127,0.127,U
8,12,JJ,12,NMOD,?,?,R1,?,?,3,B,21,56,71,77,101,128,27,0.147,0.294,H*
9,12,NN,12,NMOD,?,?,R1,?,?,3,B,17,57,69,74,88,107,19,0.157,0.47,S
10,12,NNS,7,PMOD,?,?,R1,?,?,3,B,23,52,63,76,68,90,21,0.213,0.639,HL-
11,12,NNS,15,SBJ,?,?,SP1,T1,?,3,Z,11,59,63,70,30,223,193,0.175,0.35,L*
12,12,VBD,0,ROOT,?,?,SP1,R1,?,3,Z,22,47,62,69,30,36,6,0.349,0.349,LL-
1,14,DT,2,NMOD,?,?,T1,?,?,2,A,11,61,68,73,96,105,9,0.123,0.123,U
2,14,NN,7,SBJ,?,?,T1,?,?,2,A,11,69,76,80,120,152,33,0.148,0.297,L*+H
3,14,IN,2,NMOD,?,?,T1,?,?,2,A,5,67,70,72,138,154,15,0.087,0.087,U
4,14,JJ,5,NMOD,?,?,T1,?,?,2,A,18,60,71,78,126,135,8,0.275,0.275,S
5,14,NNS,3,PMOD,?,?,T1,?,?,2,A,23,53,69,76,111,150,39,0.186,0.557,S
6,14,JJ,5,APPO,?,?,T1,?,?,2,A,18,58,71,76,108,124,16,0.224,0.673,LH-
7,14,VBD,0,ROOT,?,?,R1,?,?,2,Z,28,51,69,79,103,123,20,0.391,0.391,S
8,14,CD,9,DEP,?,?,R1,?,?,2,Z,27,51,69,79,92,137,45,0.159,1.591,H*
9,14,CD,10,NMOD,?,?,R1,?,?,2,Z,8,68,73,76,100,121,21,0.199,0.398,S
10,14,NN,7,EXT,?,?,R1,?,?,2,Z,26,49,65,75,92,108,16,0.448,0.448,LH-
11,14,TO,7,DIR,?,?,R1,?,?,2,Z,12,57,62,69,0,0,0,0.116,0.116,U
12,14,CD,14,DEP,?,?,R1,?,?,2,Z,28,50,68,78,92,123,31,0.166,1.83,H*
13,14,CD,15,NMOD,?,?,R1,?,?,2,Z,15,52,62,67,59,60,1,0.145,0.289,S
14,14,NN,12,PMOD,?,?,R1,?,?,2,Z,11,52,60,63,34,140,107,0.416,0.416,LL-
1,7,DT,2,NMOD,?,?,R1,?,?,1,U,22,55,73,77,111,135,24,0.189,0.189,L*+H
2,7,NN,3,SBJ,?,?,R1,?,?,1,U,5,73,76,78,128,139,12,0.157,0.157,S
3,7,VBZ,0,ROOT,?,?,R1,?,?,1,U,14,64,73,77,114,128,13,0.266,0.266,S
4,7,NN,3,OBJ,?,?,R1,?,?,1,U,23,56,73,78,96,99,3,0.33,0.33,H*
5,7,IN,3,ADV,?,?,R1,?,?,1,U,14,62,71,76,93,103,10,0.141,0.141,S
6,7,PRP$,7,NMOD,?,?,R1,?,?,1,U,11,58,66,69,79,93,14,0.157,0.157,U
7,7,NNS,5,PMOD,?,?,R1,?,?,1,U,24,47,60,70,267,291,24,0.51,0.51,LL-
